Date,Day,Day_of_Week,Week,Month,Year,Season,Festival,Category,Product,Cost_Price,Selling_Price,Margin_%,Discount_%,Current_Stock,Reorder_Level,Lead_Time_Days,Holding_Cost_Per_Unit,Supplier_Reliability,Investment,Revenue,Profit,Units_Sold
2022-08-29,29,0,35,8,2022,Rainy,None,FMCG,Soap Lux,22,32,45.45,0,249,150,3,0.44,0.71,374,544.0,170.0,17
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,Grocery,Wheat Flour 10kg,320,385,20.31,20,173,40,3,6.4,0.94,8640,8316.0,-324.0,27
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,Fashion,Kurta Women,280,549,96.07,0,100,20,5,5.6,0.83,42280,82899.0,40619.0,151
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,Electronics,LED Bulb 9W,48,85,77.08,0,48,40,4,0.96,0.81,1680,2975.0,1295.0,35
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,Electronics,Power Bank 10000mAh,650,1099,69.08,20,18,15,6,13.0,0.98,18200,24617.6,6417.6,28
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,FMCG,Biscuit Parle-G,8,12,50.0,5,841,200,2,0.16,0.83,224,319.2,95.2,28
2022-08-30,30,1,35,8,2022,Rainy,Raksha Bandhan,FMCG,Gulal Colors Set,35,75,114.29,0,501,200,2,0.7,0.95,1085,2325.0,1240.0,31
2022-08-31,31,2,35,8,2022,Rainy,None,FMCG,Biscuit Parle-G,8,12,50.0,5,891,200,2,0.16,0.93,160,228.0,68.0,20
2022-08-31,31,2,35,8,2022,Rainy,None,Stationery,Eraser Pack,12,20,66.67,5,347,150,2,0.24,0.73,948,1501.0,553.0,79
2022-08-31,31,2,35,8,2022,Rainy,None,Electronics,USB Cable,45,89,97.78,0,99,50,4,0.9,0.97,630,1246.0,616.0,14
2022-08-31,31,2,35,8,2022,Rainy,None,Grocery,Basmati Rice 5kg,180,225,25.0,0,157,50,3,3.6,0.84,16920,21150.0,4230.0,94
2022-08-31,31,2,35,8,2022,Rainy,None,Agriculture,Pesticide 500ml,180,245,36.11,10,37,20,5,3.6,0.94,13320,16317.0,2997.0,74
2022-08-31,31,2,35,8,2022,Rainy,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,646,200,2,0.5,0.85,575,920.0,345.0,23
2022-09-01,1,3,35,9,2022,Autumn,None,Fashion,Shoes Casual,350,699,99.71,0,109,25,6,7.0,0.9,2800,5592.0,2792.0,8
2022-09-01,1,3,35,9,2022,Autumn,None,Fashion,Jeans Men,450,899,99.78,0,91,20,6,9.0,0.96,22050,44051.0,22001.0,49
2022-09-01,1,3,35,9,2022,Autumn,None,FMCG,Kite + String,25,55,120.0,5,710,300,2,0.5,0.89,1375,2873.75,1498.75,55
2022-09-01,1,3,35,9,2022,Autumn,None,FMCG,Toothpaste Colgate,55,75,36.36,0,441,100,3,1.1,0.84,825,1125.0,300.0,15
2022-09-01,1,3,35,9,2022,Autumn,None,FMCG,Dandiya Sticks,40,85,112.5,15,539,200,2,0.8,0.96,3440,6213.5,2773.5,86
2022-09-01,1,3,35,9,2022,Autumn,None,FMCG,Gulal Colors Set,35,75,114.29,10,628,200,2,0.7,0.8,2205,4252.5,2047.5,63
2022-09-01,1,3,35,9,2022,Autumn,None,Grocery,Eid Special Dates,280,450,60.71,0,50,40,4,5.6,0.85,24080,38700.0,14620.0,86
2022-09-01,1,3,35,9,2022,Autumn,None,FMCG,Puja Thali Set,125,245,96.0,0,169,50,3,2.5,0.89,5750,11270.0,5520.0,46
2022-09-02,2,4,35,9,2022,Autumn,None,FMCG,Gulal Colors Set,35,75,114.29,20,275,200,2,0.7,0.81,210,360.0,150.0,6
2022-09-02,2,4,35,9,2022,Autumn,None,Fashion,Kurta Women,280,549,96.07,10,76,20,5,5.6,0.76,6160,10870.2,4710.2,22
2022-09-02,2,4,35,9,2022,Autumn,None,Stationery,Pen Blue Pack 10,25,40,60.0,10,230,200,2,0.5,0.76,1350,1944.0,594.0,54
2022-09-02,2,4,35,9,2022,Autumn,None,Electronics,Earphones Boat,350,599,71.14,0,53,20,5,7.0,0.92,9800,16772.0,6972.0,28
2022-09-03,3,5,35,9,2022,Autumn,Onam,FMCG,Dandiya Sticks,40,85,112.5,0,340,200,2,0.8,0.81,960,2040.0,1080.0,24
2022-09-03,3,5,35,9,2022,Autumn,Onam,Electronics,Power Bank 10000mAh,650,1099,69.08,20,28,15,6,13.0,0.79,31850,43080.8,11230.8,49
2022-09-03,3,5,35,9,2022,Autumn,Onam,FMCG,Cold Drink 500ml,20,30,50.0,0,876,200,2,0.4,0.75,3540,5310.0,1770.0,177
2022-09-03,3,5,35,9,2022,Autumn,Onam,Electronics,Smartphone Redmi,8500,10999,29.4,10,14,10,7,170.0,0.74,1640500,1910526.3,270026.3,193
2022-09-03,3,5,35,9,2022,Autumn,Onam,Grocery,Wheat Flour 10kg,320,385,20.31,0,136,40,3,6.4,0.91,22720,27335.0,4615.0,71
2022-09-04,4,6,35,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,36,30,5,1.3,0.89,2015,2945.0,930.0,31
2022-09-04,4,6,35,9,2022,Autumn,None,Electronics,Power Bank 10000mAh,650,1099,69.08,0,52,15,6,13.0,0.97,24050,40663.0,16613.0,37
2022-09-04,4,6,35,9,2022,Autumn,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,262,60,4,2.4,0.9,3120,3848.0,728.0,26
2022-09-04,4,6,35,9,2022,Autumn,None,Grocery,Christmas Cake,180,320,77.78,0,126,30,2,3.6,0.96,7200,12800.0,5600.0,40
2022-09-04,4,6,35,9,2022,Autumn,None,Electronics,Smartphone Redmi,8500,10999,29.4,20,43,10,7,170.0,0.84,875500,906317.6,30817.6,103
2022-09-05,5,0,36,9,2022,Autumn,None,Stationery,Notebook A4,28,45,60.71,15,206,100,3,0.56,0.77,3024,4131.0,1107.0,108
2022-09-05,5,0,36,9,2022,Autumn,None,FMCG,Crackers Box,200,380,90.0,0,302,100,3,4.0,0.77,18400,34960.0,16560.0,92
2022-09-05,5,0,36,9,2022,Autumn,None,FMCG,Gulal Colors Set,35,75,114.29,5,583,200,2,0.7,0.78,2450,4987.5,2537.5,70
2022-09-05,5,0,36,9,2022,Autumn,None,FMCG,Puja Thali Set,125,245,96.0,0,125,50,3,2.5,0.83,3875,7595.0,3720.0,31
2022-09-05,5,0,36,9,2022,Autumn,None,Electronics,Fan Table,850,1350,58.82,0,37,8,7,17.0,0.85,35700,56700.0,21000.0,42
2022-09-06,6,1,36,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,52,30,5,1.3,0.83,2600,3800.0,1200.0,40
2022-09-06,6,1,36,9,2022,Autumn,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,35,25,6,2.5,0.79,1750,2352.0,602.0,14
2022-09-06,6,1,36,9,2022,Autumn,None,Agriculture,Pesticide 500ml,180,245,36.11,10,30,20,5,3.6,0.94,14040,17199.0,3159.0,78
2022-09-06,6,1,36,9,2022,Autumn,None,Stationery,Eraser Pack,12,20,66.67,0,518,150,2,0.24,0.71,216,360.0,144.0,18
2022-09-06,6,1,36,9,2022,Autumn,None,Stationery,Notebook A4,28,45,60.71,0,268,100,3,0.56,0.78,1484,2385.0,901.0,53
2022-09-07,7,2,36,9,2022,Autumn,None,Electronics,Fan Table,850,1350,58.82,20,8,8,7,17.0,0.84,67150,85320.0,18170.0,79
2022-09-07,7,2,36,9,2022,Autumn,None,Electronics,Smartphone Redmi,8500,10999,29.4,10,24,10,7,170.0,0.77,280500,326670.3,46170.3,33
2022-09-07,7,2,36,9,2022,Autumn,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,15,344,80,4,1.7,0.88,3315,3812.25,497.25,39
2022-09-07,7,2,36,9,2022,Autumn,None,FMCG,Kite + String,25,55,120.0,10,1244,300,2,0.5,0.8,2250,4455.0,2205.0,90
2022-09-07,7,2,36,9,2022,Autumn,None,Electronics,LED Bulb 9W,48,85,77.08,0,149,40,4,0.96,0.93,2928,5185.0,2257.0,61
2022-09-07,7,2,36,9,2022,Autumn,None,Grocery,Basmati Rice 5kg,180,225,25.0,15,165,50,3,3.6,0.96,10980,11666.25,686.25,61
2022-09-07,7,2,36,9,2022,Autumn,None,Fashion,Jeans Men,450,899,99.78,0,36,20,6,9.0,0.79,27900,55738.0,27838.0,62
2022-09-07,7,2,36,9,2022,Autumn,None,FMCG,Toothpaste Colgate,55,75,36.36,15,437,100,3,1.1,0.95,385,446.25,61.25,7
2022-09-08,8,3,36,9,2022,Autumn,Navratri,Electronics,USB Cable,45,89,97.78,10,89,50,4,0.9,0.99,720,1281.6,561.6,16
2022-09-08,8,3,36,9,2022,Autumn,Navratri,Stationery,Eraser Pack,12,20,66.67,0,737,150,2,0.24,0.96,1260,2100.0,840.0,105
2022-09-08,8,3,36,9,2022,Autumn,Navratri,Agriculture,Wheat Seeds 1kg,65,95,46.15,5,38,30,5,1.3,0.86,2600,3610.0,1010.0,40
2022-09-08,8,3,36,9,2022,Autumn,Navratri,Stationery,Pencil Box,35,55,57.14,0,371,80,3,0.7,0.99,2485,3905.0,1420.0,71
2022-09-08,8,3,36,9,2022,Autumn,Navratri,FMCG,Kite + String,25,55,120.0,15,513,300,2,0.5,0.9,2925,5469.75,2544.75,117
2022-09-09,9,4,36,9,2022,Autumn,Onam,Grocery,Sunflower Oil 1L,120,148,23.33,0,228,60,4,2.4,0.86,7080,8732.0,1652.0,59
2022-09-09,9,4,36,9,2022,Autumn,Onam,FMCG,Puja Thali Set,125,245,96.0,5,52,50,3,2.5,0.75,3250,6051.5,2801.5,26
2022-09-09,9,4,36,9,2022,Autumn,Onam,Grocery,Wheat Flour 10kg,320,385,20.31,20,68,40,3,6.4,0.74,37440,36036.0,-1404.0,117
2022-09-09,9,4,36,9,2022,Autumn,Onam,FMCG,Cold Drink 500ml,20,30,50.0,5,598,200,2,0.4,0.99,3380,4816.5,1436.5,169
2022-09-10,10,5,36,9,2022,Autumn,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,15,374,80,4,1.7,0.98,7990,9188.5,1198.5,94
2022-09-10,10,5,36,9,2022,Autumn,None,Electronics,Earphones Boat,350,599,71.14,10,78,20,5,7.0,0.78,16100,24798.6,8698.6,46
2022-09-10,10,5,36,9,2022,Autumn,None,Fashion,Jeans Men,450,899,99.78,0,71,20,6,9.0,0.88,18000,35960.0,17960.0,40
2022-09-10,10,5,36,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,102,30,5,1.3,0.96,6175,9025.0,2850.0,95
2022-09-11,11,6,36,9,2022,Autumn,None,Agriculture,Pesticide 500ml,180,245,36.11,20,42,20,5,3.6,0.82,10440,11368.0,928.0,58
2022-09-11,11,6,36,9,2022,Autumn,None,Grocery,Eid Special Dates,280,450,60.71,0,86,40,4,5.6,0.91,25760,41400.0,15640.0,92
2022-09-11,11,6,36,9,2022,Autumn,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,71,60,4,2.4,0.77,11040,13616.0,2576.0,92
2022-09-11,11,6,36,9,2022,Autumn,None,Grocery,Dal Toor 1kg,95,118,24.21,20,355,80,3,1.9,0.79,3325,3304.0,-21.0,35
2022-09-11,11,6,36,9,2022,Autumn,None,Fashion,T-Shirt Men,180,349,93.89,0,82,30,5,3.6,1.0,12060,23383.0,11323.0,67
2022-09-11,11,6,36,9,2022,Autumn,None,Grocery,Christmas Cake,180,320,77.78,10,39,30,2,3.6,0.93,6660,10656.0,3996.0,37
2022-09-12,12,0,37,9,2022,Autumn,None,Fashion,Saree Cotton,350,699,99.71,0,62,15,7,7.0,0.82,29750,59415.0,29665.0,85
2022-09-12,12,0,37,9,2022,Autumn,None,Stationery,Eraser Pack,12,20,66.67,0,406,150,2,0.24,0.73,696,1160.0,464.0,58
2022-09-12,12,0,37,9,2022,Autumn,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,84,25,6,2.5,0.85,6750,9072.0,2322.0,54
2022-09-12,12,0,37,9,2022,Autumn,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,214,90,3,1.9,0.91,1805,2375.0,570.0,19
2022-09-12,12,0,37,9,2022,Autumn,None,Electronics,LED Bulb 9W,48,85,77.08,5,111,40,4,0.96,0.95,1248,2099.5,851.5,26
2022-09-12,12,0,37,9,2022,Autumn,None,Electronics,Earphones Boat,350,599,71.14,0,42,20,5,7.0,0.79,2800,4792.0,1992.0,8
2022-09-12,12,0,37,9,2022,Autumn,None,Grocery,Sunflower Oil 1L,120,148,23.33,10,231,60,4,2.4,0.93,6840,7592.4,752.4,57
2022-09-13,13,1,37,9,2022,Autumn,None,Electronics,Fan Table,850,1350,58.82,0,14,8,7,17.0,0.82,66300,105300.0,39000.0,78
2022-09-13,13,1,37,9,2022,Autumn,None,FMCG,Toothpaste Colgate,55,75,36.36,0,102,100,3,1.1,0.71,3575,4875.0,1300.0,65
2022-09-13,13,1,37,9,2022,Autumn,None,Agriculture,Fertilizer NPK 1kg,125,168,34.4,5,72,25,6,2.5,0.97,4750,6064.8,1314.8,38
2022-09-13,13,1,37,9,2022,Autumn,None,Fashion,Shoes Casual,350,699,99.71,0,28,25,6,7.0,1.0,6300,12582.0,6282.0,18
2022-09-13,13,1,37,9,2022,Autumn,None,FMCG,Cold Drink 500ml,20,30,50.0,0,264,200,2,0.4,0.77,800,1200.0,400.0,40
2022-09-13,13,1,37,9,2022,Autumn,None,Electronics,Earphones Boat,350,599,71.14,0,25,20,5,7.0,0.82,11550,19767.0,8217.0,33
2022-09-13,13,1,37,9,2022,Autumn,None,Grocery,Sunflower Oil 1L,120,148,23.33,0,220,60,4,2.4,0.76,6120,7548.0,1428.0,51
2022-09-13,13,1,37,9,2022,Autumn,None,FMCG,Dandiya Sticks,40,85,112.5,0,638,200,2,0.8,0.74,3680,7820.0,4140.0,92
2022-09-14,14,2,37,9,2022,Autumn,Onam,FMCG,Biscuit Parle-G,8,12,50.0,0,425,200,2,0.16,0.72,888,1332.0,444.0,111
2022-09-14,14,2,37,9,2022,Autumn,Onam,Fashion,Shoes Casual,350,699,99.71,20,72,25,6,7.0,0.71,37100,59275.2,22175.2,106
2022-09-14,14,2,37,9,2022,Autumn,Onam,Fashion,Saree Cotton,350,699,99.71,0,53,15,7,7.0,0.85,46200,92268.0,46068.0,132
2022-09-14,14,2,37,9,2022,Autumn,Onam,FMCG,Cold Drink 500ml,20,30,50.0,0,782,200,2,0.4,0.75,3800,5700.0,1900.0,190
2022-09-15,15,3,37,9,2022,Autumn,None,Fashion,Saree Cotton,350,699,99.71,15,57,15,7,7.0,0.84,26250,44561.25,18311.25,75
2022-09-15,15,3,37,9,2022,Autumn,None,Stationery,Pen Blue Pack 10,25,40,60.0,0,799,200,2,0.5,0.83,225,360.0,135.0,9
2022-09-15,15,3,37,9,2022,Autumn,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,10,86,80,4,1.7,0.77,3740,4554.0,814.0,44
2022-09-16,16,4,37,9,2022,Autumn,Onam,FMCG,Soap Lux,22,32,45.45,0,359,150,3,0.44,0.89,1320,1920.0,600.0,60
2022-09-16,16,4,37,9,2022,Autumn,Onam,Fashion,Jeans Men,450,899,99.78,0,62,20,6,9.0,0.74,75600,151032.0,75432.0,168
2022-09-16,16,4,37,9,2022,Autumn,Onam,Electronics,Power Bank 10000mAh,650,1099,69.08,0,41,15,6,13.0,0.89,13650,23079.0,9429.0,21
2022-09-16,16,4,37,9,2022,Autumn,Onam,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,123,30,5,1.3,0.8,910,1330.0,420.0,14
2022-09-16,16,4,37,9,2022,Autumn,Onam,FMCG,Dandiya Sticks,40,85,112.5,0,880,200,2,0.8,1.0,2920,6205.0,3285.0,73
2022-09-16,16,4,37,9,2022,Autumn,Onam,Grocery,Dal Toor 1kg,95,118,24.21,20,275,80,3,1.9,0.86,7030,6985.6,-44.4,74
2022-09-16,16,4,37,9,2022,Autumn,Onam,Grocery,Sugar 1kg,42,54,28.57,0,133,100,2,0.84,0.96,5796,7452.0,1656.0,138
2022-09-17,17,5,37,9,2022,Autumn,None,Electronics,Smartphone Redmi,8500,10999,29.4,0,45,10,7,170.0,0.95,178500,230979.0,52479.0,21
2022-09-17,17,5,37,9,2022,Autumn,None,Grocery,Sugar 1kg,42,54,28.57,0,318,100,2,0.84,0.92,2268,2916.0,648.0,54
2022-09-17,17,5,37,9,2022,Autumn,None,FMCG,Toothpaste Colgate,55,75,36.36,0,225,100,3,1.1,0.83,2585,3525.0,940.0,47
2022-09-18,18,6,37,9,2022,Autumn,Onam,Electronics,Power Bank 10000mAh,650,1099,69.08,5,43,15,6,13.0,0.83,83850,134682.45,50832.45,129
2022-09-18,18,6,37,9,2022,Autumn,Onam,Fashion,Jeans Men,450,899,99.78,10,81,20,6,9.0,0.71,97650,175574.7,77924.7,217
2022-09-18,18,6,37,9,2022,Autumn,Onam,Fashion,T-Shirt Men,180,349,93.89,5,127,30,5,3.6,0.97,39600,72941.0,33341.0,220
2022-09-18,18,6,37,9,2022,Autumn,Onam,Agriculture,Fertilizer NPK 1kg,125,168,34.4,0,118,25,6,2.5,0.75,20125,27048.0,6923.0,161
2022-09-18,18,6,37,9,2022,Autumn,Onam,Electronics,Smartphone Redmi,8500,10999,29.4,5,28,10,7,170.0,0.81,1402500,1724093.25,321593.25,165
2022-09-18,18,6,37,9,2022,Autumn,Onam,Electronics,Fan Table,850,1350,58.82,10,16,8,7,17.0,0.91,130050,185895.0,55845.0,153
2022-09-18,18,6,37,9,2022,Autumn,Onam,FMCG,Gulal Colors Set,35,75,114.29,0,204,200,2,0.7,0.7,2975,6375.0,3400.0,85
2022-09-19,19,0,38,9,2022,Autumn,None,Stationery,Notebook A4,28,45,60.71,15,119,100,3,0.56,1.0,2408,3289.5,881.5,86
2022-09-19,19,0,38,9,2022,Autumn,None,FMCG,Puja Thali Set,125,245,96.0,0,91,50,3,2.5,0.76,10250,20090.0,9840.0,82
2022-09-19,19,0,38,9,2022,Autumn,None,Stationery,Pencil Box,35,55,57.14,5,258,80,3,0.7,0.85,1855,2769.25,914.25,53
2022-09-19,19,0,38,9,2022,Autumn,None,Stationery,Eraser Pack,12,20,66.67,5,544,150,2,0.24,0.98,864,1368.0,504.0,72
2022-09-19,19,0,38,9,2022,Autumn,None,FMCG,Dandiya Sticks,40,85,112.5,15,235,200,2,0.8,0.98,1640,2962.25,1322.25,41
2022-09-19,19,0,38,9,2022,Autumn,None,Grocery,Christmas Cake,180,320,77.78,0,112,30,2,3.6,0.74,1800,3200.0,1400.0,10
2022-09-19,19,0,38,9,2022,Autumn,None,Stationery,Pen Blue Pack 10,25,40,60.0,10,350,200,2,0.5,0.78,2400,3456.0,1056.0,96
2022-09-20,20,1,38,9,2022,Autumn,None,Grocery,Christmas Cake,180,320,77.78,0,142,30,2,3.6,0.83,17820,31680.0,13860.0,99
2022-09-20,20,1,38,9,2022,Autumn,None,FMCG,Detergent Surf 1kg,95,125,31.58,20,244,90,3,1.9,0.85,6555,6900.0,345.0,69
2022-09-20,20,1,38,9,2022,Autumn,None,Grocery,Basmati Rice 5kg,180,225,25.0,10,237,50,3,3.6,0.82,11700,13162.5,1462.5,65
2022-09-20,20,1,38,9,2022,Autumn,None,FMCG,Soap Lux,22,32,45.45,15,736,150,3,0.44,0.93,374,462.4,88.4,17
2022-09-20,20,1,38,9,2022,Autumn,None,Grocery,Dal Toor 1kg,95,118,24.21,0,187,80,3,1.9,0.98,2375,2950.0,575.0,25
2022-09-20,20,1,38,9,2022,Autumn,None,Stationery,Pen Blue Pack 10,25,40,60.0,5,372,200,2,0.5,0.94,1125,1710.0,585.0,45
2022-09-20,20,1,38,9,2022,Autumn,None,Stationery,Pencil Box,35,55,57.14,0,293,80,3,0.7,0.86,630,990.0,360.0,18
2022-09-21,21,2,38,9,2022,Autumn,None,Fashion,T-Shirt Men,180,349,93.89,10,134,30,5,3.6,0.76,4680,8166.6,3486.6,26
2022-09-21,21,2,38,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,133,30,5,1.3,0.93,910,1330.0,420.0,14
2022-09-21,21,2,38,9,2022,Autumn,None,FMCG,Detergent Surf 1kg,95,125,31.58,0,409,90,3,1.9,0.73,6840,9000.0,2160.0,72
2022-09-21,21,2,38,9,2022,Autumn,None,FMCG,Cold Drink 500ml,20,30,50.0,15,287,200,2,0.4,0.81,560,714.0,154.0,28
2022-09-21,21,2,38,9,2022,Autumn,None,Stationery,Notebook A4,28,45,60.71,0,399,100,3,0.56,0.77,420,675.0,255.0,15
2022-09-21,21,2,38,9,2022,Autumn,None,FMCG,Kite + String,25,55,120.0,5,844,300,2,0.5,0.93,425,888.25,463.25,17
2022-09-21,21,2,38,9,2022,Autumn,None,FMCG,Shampoo Head&Shoulders,85,115,35.29,0,101,80,4,1.7,0.73,9690,13110.0,3420.0,114
2022-09-21,21,2,38,9,2022,Autumn,None,FMCG,Biscuit Parle-G,8,12,50.0,10,732,200,2,0.16,1.0,48,64.8,16.8,6
2022-09-22,22,3,38,9,2022,Autumn,None,FMCG,Puja Thali Set,125,245,96.0,0,142,50,3,2.5,0.9,8125,15925.0,7800.0,65
2022-09-22,22,3,38,9,2022,Autumn,None,FMCG,Gulal Colors Set,35,75,114.29,5,538,200,2,0.7,0.94,630,1282.5,652.5,18
2022-09-22,22,3,38,9,2022,Autumn,None,Fashion,Kurta Women,280,549,96.07,0,71,20,5,5.6,0.92,28280,55449.0,27169.0,101
2022-09-22,22,3,38,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,0,141,30,5,1.3,0.86,585,855.0,270.0,9
2022-09-22,22,3,38,9,2022,Autumn,None,Stationery,Notebook A4,28,45,60.71,15,416,100,3,0.56,0.91,1232,1683.0,451.0,44
2022-09-23,23,4,38,9,2022,Autumn,None,FMCG,Diya Set 12pc,48,95,97.92,20,483,150,2,0.96,0.9,720,1140.0,420.0,15
2022-09-23,23,4,38,9,2022,Autumn,None,Stationery,Eraser Pack,12,20,66.67,0,233,150,2,0.24,0.8,996,1660.0,664.0,83
2022-09-23,23,4,38,9,2022,Autumn,None,Electronics,Smartphone Redmi,8500,10999,29.4,5,28,10,7,170.0,0.88,187000,229879.1,42879.1,22
2022-09-23,23,4,38,9,2022,Autumn,None,Grocery,Basmati Rice 5kg,180,225,25.0,15,196,50,3,3.6,0.94,5580,5928.75,348.75,31
2022-09-23,23,4,38,9,2022,Autumn,None,Fashion,Saree Cotton,350,699,99.71,15,46,15,7,7.0,0.94,27300,46343.7,19043.7,78
2022-09-23,23,4,38,9,2022,Autumn,None,Grocery,Wheat Flour 10kg,320,385,20.31,0,159,40,3,6.4,0.75,34240,41195.0,6955.0,107
2022-09-24,24,5,38,9,2022,Autumn,Navratri,FMCG,Soap Lux,22,32,45.45,0,179,150,3,0.44,0.75,6666,9696.0,3030.0,303
2022-09-24,24,5,38,9,2022,Autumn,Navratri,FMCG,Gulal Colors Set,35,75,114.29,0,425,200,2,0.7,0.92,8820,18900.0,10080.0,252
2022-09-24,24,5,38,9,2022,Autumn,Navratri,FMCG,Kite + String,25,55,120.0,15,552,300,2,0.5,0.9,8100,15147.0,7047.0,324
2022-09-24,24,5,38,9,2022,Autumn,Navratri,Electronics,Power Bank 10000mAh,650,1099,69.08,10,59,15,6,13.0,0.8,73450,111768.3,38318.3,113
2022-09-24,24,5,38,9,2022,Autumn,Navratri,FMCG,Dandiya Sticks,40,85,112.5,0,815,200,2,0.8,0.72,14560,30940.0,16380.0,364
2022-09-24,24,5,38,9,2022,Autumn,Navratri,Electronics,Earphones Boat,350,599,71.14,0,68,20,5,7.0,0.9,43750,74875.0,31125.0,125
2022-09-25,25,6,38,9,2022,Autumn,Onam,Agriculture,Wheat Seeds 1kg,65,95,46.15,15,125,30,5,1.3,0.98,15665,19460.75,3795.75,241
2022-09-25,25,6,38,9,2022,Autumn,Onam,Electronics,USB Cable,45,89,97.78,10,130,50,4,0.9,0.99,5580,9932.4,4352.4,124
2022-09-25,25,6,38,9,2022,Autumn,Onam,Grocery,Eid Special Dates,280,450,60.71,10,191,40,4,5.6,0.86,3360,4860.0,1500.0,12
2022-09-25,25,6,38,9,2022,Autumn,Onam,Electronics,LED Bulb 9W,48,85,77.08,20,121,40,4,0.96,0.93,8640,12240.0,3600.0,180
2022-09-25,25,6,38,9,2022,Autumn,Onam,FMCG,Soap Lux,22,32,45.45,20,377,150,3,0.44,0.73,1408,1638.4,230.4,64
2022-09-25,25,6,38,9,2022,Autumn,Onam,Fashion,T-Shirt Men,180,349,93.89,0,70,30,5,3.6,0.74,48960,94928.0,45968.0,272
2022-09-25,25,6,38,9,2022,Autumn,Onam,Grocery,Dal Toor 1kg,95,118,24.21,0,313,80,3,1.9,0.74,8740,10856.0,2116.0,92
2022-09-26,26,0,39,9,2022,Autumn,None,FMCG,Toothpaste Colgate,55,75,36.36,0,461,100,3,1.1,0.87,3410,4650.0,1240.0,62
2022-09-26,26,0,39,9,2022,Autumn,None,Grocery,Sunflower Oil 1L,120,148,23.33,15,240,60,4,2.4,0.99,4560,4780.4,220.4,38
2022-09-26,26,0,39,9,2022,Autumn,None,Fashion,Saree Cotton,350,699,99.71,0,60,15,7,7.0,0.76,19600,39144.0,19544.0,56
2022-09-26,26,0,39,9,2022,Autumn,None,Fashion,Jeans Men,450,899,99.78,15,26,20,6,9.0,0.98,22050,37443.35,15393.35,49
2022-09-26,26,0,39,9,2022,Autumn,None,FMCG,Diya Set 12pc,48,95,97.92,20,551,150,2,0.96,0.79,1920,3040.0,1120.0,40
2022-09-27,27,1,39,9,2022,Autumn,None,FMCG,Detergent Surf 1kg,95,125,31.58,5,234,90,3,1.9,0.78,1710,2137.5,427.5,18
2022-09-27,27,1,39,9,2022,Autumn,None,Grocery,Wheat Flour 10kg,320,385,20.31,0,73,40,3,6.4,0.8,27520,33110.0,5590.0,86
2022-09-27,27,1,39,9,2022,Autumn,None,FMCG,Dandiya Sticks,40,85,112.5,20,255,200,2,0.8,0.95,4680,7956.0,3276.0,117
2022-09-27,27,1,39,9,2022,Autumn,None,Stationery,Pencil Box,35,55,57.14,15,163,80,3,0.7,0.87,1890,2524.5,634.5,54
2022-09-27,27,1,39,9,2022,Autumn,None,Fashion,Kurta Women,280,549,96.07,5,38,20,5,5.6,0.76,23520,43810.2,20290.2,84
2022-09-27,27,1,39,9,2022,Autumn,None,Agriculture,Wheat Seeds 1kg,65,95,46.15,20,31,30,5,1.3,0.81,2340,2736.0,396.0,36
2022-09-27,27,1,39,9,2022,Autumn,None,FMCG,Gulal Colors Set,35,75,114.29,20,351,200,2,0.7,0.81,2975,5100.0,2125.0,85
2022-09-27,27,1,39,9,2022,Autumn,None,FMCG,Cold Drink 500ml,20,30,50.0,5,298,200,2,0.4,0.81,780,1111.5,331.5,39
2022-09-28,28,2,39,9,2022,Autumn,None,FMCG,Cold Drink 500ml,20,30,50.0,15,321,200,2,0.4,0.77,1300,1657.5,357.5,65
2022-09-28,28,2,39,9,2022,Autumn,None,Grocery,Sugar 1kg,42,54,28.57,5,188,100,2,0.84,0.9,2310,2821.5,511.5,55
2022-09-28,28,2,39,9,2022,Autumn,None,FMCG,Soap Lux,22,32,45.45,5,541,150,3,0.44,0.78,506,699.2,193.2,23
2022-09-28,28,2,39,9,2022,Autumn,None,FMCG,Diya Set 12pc,48,95,97.92,15,272,150,2,0.96,0.73,3600,6056.25,2456.25,75
2022-09-28,28,2,39,9,2022,Autumn,None,Fashion,Kurta Women,280,549,96.07,0,85,20,5,5.6,0.77,27720,54351.0,26631.0,99
