product_name,category,cost_price,selling_price,discount_pct,units_sold,current_stock,reorder_level,lead_time_days,holding_cost,supplier_reliability,season,festival,region,margin_pct,revenue,profit,investment,month,year,day,day_of_week,week,quarter,is_weekend,is_festival,price_ratio,stock_buffer,date
Hajmola 100 Tabs,FMCG,45,60,0,54,245,22,2,0.67,0.8,Rainy,None,Central India,33.33,3240.0,810.0,2430,7,2023,1,5,1,3,1,0,1.333,223,2023-07-01
Vicks 10g,FMCG,35,48,0,79,202,16,1,0.53,0.75,Rainy,None,Central India,37.14,3792.0,1027.0,2765,7,2023,1,5,1,3,1,0,1.371,186,2023-07-01
Eno Sachet (6pc),FMCG,28,38,0,48,143,20,2,0.42,0.75,Rainy,None,Central India,35.71,1824.0,480.0,1344,7,2023,1,5,1,3,1,0,1.357,123,2023-07-01
Diya Set 12pc,FMCG,38,65,0,7,232,10,3,0.57,0.85,Rainy,None,Central India,71.05,455.0,189.0,266,7,2023,1,5,1,3,1,0,1.711,222,2023-07-01
Gulal Colors 100g,FMCG,22,40,0,4,193,10,1,0.33,0.9,Rainy,None,Central India,81.82,160.0,72.0,88,7,2023,1,5,1,3,1,0,1.818,183,2023-07-01
Agarbatti Pack 20pc,FMCG,25,35,0,57,138,20,5,0.38,0.75,Rainy,None,Central India,40.0,1995.0,570.0,1425,7,2023,1,5,1,3,1,0,1.4,118,2023-07-01
Camphor Tablets 25g,FMCG,28,40,0,31,287,14,1,0.42,0.95,Rainy,None,Central India,42.86,1240.0,372.0,868,7,2023,1,5,1,3,1,0,1.429,273,2023-07-01
Mosquito Coil (10pc),FMCG,32,45,0,221,168,22,4,0.48,0.92,Rainy,None,Central India,40.62,9945.0,2873.0,7072,7,2023,1,5,1,3,1,0,1.406,146,2023-07-01
All Out Refill,FMCG,88,115,0,85,257,16,5,1.32,0.95,Rainy,None,Central India,30.68,9775.0,2295.0,7480,7,2023,1,5,1,3,1,0,1.307,241,2023-07-01
Classmate Notebook 200pg,Stationery,48,65,0,65,105,32,4,0.72,0.85,Rainy,None,Central India,35.42,4225.0,1105.0,3120,7,2023,1,5,1,3,1,0,1.354,73,2023-07-01
Reynolds Pen (10pc),Stationery,35,50,0,103,41,38,3,0.53,0.9,Rainy,None,Central India,42.86,5150.0,1545.0,3605,7,2023,1,5,1,3,1,0,1.429,3,2023-07-01
Apsara Pencil (10pc),Stationery,15,22,0,63,232,28,5,0.22,0.88,Rainy,None,Central India,46.67,1386.0,441.0,945,7,2023,1,5,1,3,1,0,1.467,204,2023-07-01
Fevicol 50g,Stationery,20,28,0,47,69,18,5,0.3,0.95,Rainy,None,Central India,40.0,1316.0,376.0,940,7,2023,1,5,1,3,1,0,1.4,51,2023-07-01
Stapler Small,Stationery,45,65,0,24,297,10,2,0.67,0.9,Rainy,None,Central India,44.44,1560.0,480.0,1080,7,2023,1,5,1,3,1,0,1.444,287,2023-07-01
Register A4 100pg,Stationery,35,50,0,30,208,12,1,0.53,0.85,Rainy,None,Central India,42.86,1500.0,450.0,1050,7,2023,1,5,1,3,1,0,1.429,196,2023-07-01
Sketch Pens (12pc),Stationery,32,48,0,38,49,14,5,0.48,0.88,Rainy,None,Central India,50.0,1824.0,608.0,1216,7,2023,1,5,1,3,1,0,1.5,35,2023-07-01
Scale 30cm,Stationery,8,12,0,27,147,16,3,0.12,0.95,Rainy,None,Central India,50.0,324.0,108.0,216,7,2023,1,5,1,3,1,0,1.5,131,2023-07-01
Eraser Apsara,Stationery,4,7,0,62,91,24,1,0.06,0.88,Rainy,None,Central India,75.0,434.0,186.0,248,7,2023,1,5,1,3,1,0,1.75,67,2023-07-01
Tape Roll,Stationery,18,28,0,23,280,12,2,0.27,0.75,Rainy,None,Central India,55.56,644.0,230.0,414,7,2023,1,5,1,3,1,0,1.556,268,2023-07-01
Eveready Battery AA 4pc,Electronics,55,75,0,38,29,18,3,0.82,0.92,Rainy,None,Central India,36.36,2850.0,760.0,2090,7,2023,1,5,1,3,1,0,1.364,11,2023-07-01
Eveready Battery D 2pc,Electronics,65,90,0,26,250,12,2,0.97,0.85,Rainy,None,Central India,38.46,2340.0,650.0,1690,7,2023,1,5,1,3,1,0,1.385,238,2023-07-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,20,105,10,2,0.97,0.8,Rainy,None,Central India,38.46,1800.0,500.0,1300,7,2023,1,5,1,3,1,0,1.385,95,2023-07-01
LED Bulb 9W Philips,Electronics,95,130,0,38,73,12,3,1.43,0.75,Rainy,None,Central India,36.84,4940.0,1330.0,3610,7,2023,1,5,1,3,1,0,1.368,61,2023-07-01
Extension Cord 5m,Electronics,175,240,0,17,262,10,5,2.62,0.95,Rainy,None,Central India,37.14,4080.0,1105.0,2975,7,2023,1,5,1,3,1,0,1.371,252,2023-07-01
Phone Charging Cable,Electronics,65,100,0,42,89,14,7,0.97,0.85,Rainy,None,Central India,53.85,4200.0,1470.0,2730,7,2023,1,5,1,3,1,0,1.538,75,2023-07-01
Earphones Basic,Electronics,85,140,0,32,43,10,4,1.27,0.85,Rainy,None,Central India,64.71,4480.0,1760.0,2720,7,2023,1,5,1,3,1,0,1.647,33,2023-07-01
Gamcha (Cotton Towel),Fashion,55,80,0,55,173,16,3,0.82,0.92,Rainy,None,Central India,45.45,4400.0,1375.0,3025,7,2023,1,5,1,3,1,0,1.455,157,2023-07-01
Socks Cotton (3 pair),Fashion,55,80,0,45,221,14,4,0.82,0.92,Rainy,None,Central India,45.45,3600.0,1125.0,2475,7,2023,1,5,1,3,1,0,1.455,207,2023-07-01
Handkerchief 3pc,Fashion,30,45,0,25,279,12,3,0.45,0.75,Rainy,None,Central India,50.0,1125.0,375.0,750,7,2023,1,5,1,3,1,0,1.5,267,2023-07-01
Banyan Vest Cotton,Fashion,75,110,0,22,90,12,3,1.12,0.9,Rainy,None,Central India,46.67,2420.0,770.0,1650,7,2023,1,5,1,3,1,0,1.467,78,2023-07-01
Dupatta Plain,Fashion,95,150,0,14,33,10,2,1.43,0.9,Rainy,None,Central India,57.89,2100.0,770.0,1330,7,2023,1,5,1,3,1,0,1.579,23,2023-07-01
Salwar Suit Cotton,Fashion,280,450,0,19,273,10,7,4.2,0.8,Rainy,None,Central India,60.71,8550.0,3230.0,5320,7,2023,1,5,1,3,1,0,1.607,263,2023-07-01
Kurta Men Cotton,Fashion,195,320,0,24,177,10,2,2.92,0.85,Rainy,None,Central India,64.1,7680.0,3000.0,4680,7,2023,1,5,1,3,1,0,1.641,167,2023-07-01
Urea Fertilizer 1kg,Agriculture,35,50,0,82,230,16,4,0.53,0.9,Rainy,None,Central India,42.86,4100.0,1230.0,2870,7,2023,1,5,1,3,1,0,1.429,214,2023-07-01
DAP Fertilizer 1kg,Agriculture,55,75,0,27,95,12,4,0.82,0.8,Rainy,None,Central India,36.36,2025.0,540.0,1485,7,2023,1,5,1,3,1,0,1.364,83,2023-07-01
Neem Pesticide 100ml,Agriculture,65,95,0,73,211,10,2,0.97,0.9,Rainy,None,Central India,46.15,6935.0,2190.0,4745,7,2023,1,5,1,3,1,0,1.462,201,2023-07-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,33,247,10,4,2.17,0.95,Rainy,None,Central India,44.83,6930.0,2145.0,4785,7,2023,1,5,1,3,1,0,1.448,237,2023-07-01
Vegetable Seeds Packet,Agriculture,28,45,0,29,135,14,1,0.42,0.85,Rainy,None,Central India,60.71,1305.0,493.0,812,7,2023,1,5,1,3,1,0,1.607,121,2023-07-01
Basmati Rice 5kg,Grocery,280,340,0,96,270,34,5,4.2,0.85,Rainy,None,Central India,21.43,32640.0,5760.0,26880,8,2023,1,1,1,3,0,0,1.214,236,2023-08-01
Atta Aashirvaad 10kg,Grocery,330,390,0,79,180,38,1,4.95,0.92,Rainy,None,Central India,18.18,30810.0,4740.0,26070,8,2023,1,1,1,3,0,0,1.182,142,2023-08-01
Toor Dal 1kg,Grocery,130,155,0,89,279,30,3,1.95,0.95,Rainy,None,Central India,19.23,13795.0,2225.0,11570,8,2023,1,1,1,3,0,0,1.192,249,2023-08-01
Chana Dal 1kg,Grocery,90,112,0,57,97,24,3,1.35,0.85,Rainy,None,Central India,24.44,6384.0,1254.0,5130,8,2023,1,1,1,3,0,0,1.244,73,2023-08-01
Mustard Oil 1L,Grocery,155,185,0,57,156,28,2,2.32,0.9,Rainy,None,Central India,19.35,10545.0,1710.0,8835,8,2023,1,1,1,3,0,0,1.194,128,2023-08-01
Refined Oil Soya 5L,Grocery,580,680,0,45,69,20,2,8.7,0.9,Rainy,None,Central India,17.24,30600.0,4500.0,26100,8,2023,1,1,1,3,0,0,1.172,49,2023-08-01
Sugar 1kg,Grocery,42,50,0,95,126,48,1,0.63,0.92,Rainy,None,Central India,19.05,4750.0,760.0,3990,8,2023,1,1,1,3,0,0,1.19,78,2023-08-01
Salt Tata 1kg,Grocery,18,22,0,81,70,36,3,0.27,0.85,Rainy,None,Central India,22.22,1782.0,324.0,1458,8,2023,1,1,1,3,0,0,1.222,34,2023-08-01
Poha 500g,Grocery,28,36,0,62,54,22,4,0.42,0.8,Rainy,None,Central India,28.57,2232.0,496.0,1736,8,2023,1,1,1,3,0,0,1.286,32,2023-08-01
Maida 1kg,Grocery,32,40,0,49,93,18,7,0.48,0.9,Rainy,None,Central India,25.0,1960.0,392.0,1568,8,2023,1,1,1,3,0,0,1.25,75,2023-08-01
Besan 500g,Grocery,38,48,0,36,89,16,2,0.57,0.88,Rainy,None,Central India,26.32,1728.0,360.0,1368,8,2023,1,1,1,3,0,0,1.263,73,2023-08-01
Rajma 500g,Grocery,65,82,0,35,119,14,4,0.97,0.75,Rainy,None,Central India,26.15,2870.0,595.0,2275,8,2023,1,1,1,3,0,0,1.262,105,2023-08-01
Haldi Powder 100g,Grocery,28,38,0,51,201,20,4,0.42,0.88,Rainy,None,Central India,35.71,1938.0,510.0,1428,8,2023,1,1,1,3,0,0,1.357,181,2023-08-01
Red Chilli Powder 100g,Grocery,30,42,0,45,103,19,7,0.45,0.75,Rainy,None,Central India,40.0,1890.0,540.0,1350,8,2023,1,1,1,3,0,0,1.4,84,2023-08-01
Coriander Powder 100g,Grocery,22,32,0,36,55,18,3,0.33,0.92,Rainy,None,Central India,45.45,1152.0,360.0,792,8,2023,1,1,1,3,0,0,1.455,37,2023-08-01
Tea Brooke Bond 500g,Grocery,175,215,0,129,201,32,5,2.62,0.8,Rainy,None,Central India,22.86,27735.0,5160.0,22575,8,2023,1,1,1,3,0,0,1.229,169,2023-08-01
Tea Tata Gold 250g,Grocery,105,130,0,56,236,26,3,1.57,0.92,Rainy,None,Central India,23.81,7280.0,1400.0,5880,8,2023,1,1,1,3,0,0,1.238,210,2023-08-01
Dry Coconut 200g,Grocery,95,125,0,29,203,12,2,1.43,0.88,Rainy,None,Central India,31.58,3625.0,870.0,2755,8,2023,1,1,1,3,0,0,1.316,191,2023-08-01
Saunf 100g,Grocery,22,30,0,30,269,14,2,0.33,0.75,Rainy,None,Central India,36.36,900.0,240.0,660,8,2023,1,1,1,3,0,0,1.364,255,2023-08-01
Lifebuoy Soap 100g,FMCG,28,36,0,89,26,36,4,0.42,0.95,Rainy,None,Central India,28.57,3204.0,712.0,2492,8,2023,1,1,1,3,0,0,1.286,-10,2023-08-01
Lux Soap 75g,FMCG,32,42,0,56,179,28,7,0.48,0.85,Rainy,None,Central India,31.25,2352.0,560.0,1792,8,2023,1,1,1,3,0,0,1.312,151,2023-08-01
Colgate 200g,FMCG,82,100,0,65,218,26,3,1.23,0.8,Rainy,None,Central India,21.95,6500.0,1170.0,5330,8,2023,1,1,1,3,0,0,1.22,192,2023-08-01
Pepsodent 200g,FMCG,75,92,0,60,173,22,3,1.12,0.92,Rainy,None,Central India,22.67,5520.0,1020.0,4500,8,2023,1,1,1,3,0,0,1.227,151,2023-08-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,57,237,20,3,0.82,0.75,Rainy,None,Central India,30.91,4104.0,969.0,3135,8,2023,1,1,1,3,0,0,1.309,217,2023-08-01
Sunsilk Shampoo 80ml,FMCG,58,75,0,34,180,18,2,0.87,0.9,Rainy,None,Central India,29.31,2550.0,578.0,1972,8,2023,1,1,1,3,0,0,1.293,162,2023-08-01
Surf Excel 1kg,FMCG,130,165,0,62,105,22,5,1.95,0.75,Rainy,None,Central India,26.92,10230.0,2170.0,8060,8,2023,1,1,1,3,0,0,1.269,83,2023-08-01
Ariel 500g,FMCG,95,120,0,38,100,18,7,1.43,0.9,Rainy,None,Central India,26.32,4560.0,950.0,3610,8,2023,1,1,1,3,0,0,1.263,82,2023-08-01
Parle-G 800g,FMCG,45,58,0,142,62,48,1,0.67,0.95,Rainy,None,Central India,28.89,8236.0,1846.0,6390,8,2023,1,1,1,3,0,0,1.289,14,2023-08-01
Good Day Biscuit 250g,FMCG,28,38,0,63,105,34,1,0.42,0.75,Rainy,None,Central India,35.71,2394.0,630.0,1764,8,2023,1,1,1,3,0,0,1.357,71,2023-08-01
Hide & Seek 100g,FMCG,32,45,0,45,117,24,1,0.48,0.8,Rainy,None,Central India,40.62,2025.0,585.0,1440,8,2023,1,1,1,3,0,0,1.406,93,2023-08-01
Maggi Noodles 70g,FMCG,12,15,0,296,24,60,2,0.18,0.92,Rainy,None,Central India,25.0,4440.0,888.0,3552,8,2023,1,1,1,3,0,0,1.25,-36,2023-08-01
Maggi Noodles 4-Pack,FMCG,52,65,0,174,117,36,7,0.78,0.85,Rainy,None,Central India,25.0,11310.0,2262.0,9048,8,2023,1,1,1,3,0,0,1.25,81,2023-08-01
Lay's Chips 26g,FMCG,15,20,0,232,144,80,5,0.22,0.92,Rainy,None,Central India,33.33,4640.0,1160.0,3480,8,2023,1,1,1,3,0,0,1.333,64,2023-08-01
Kurkure 65g,FMCG,18,25,0,204,78,70,2,0.27,0.85,Rainy,None,Central India,38.89,5100.0,1428.0,3672,8,2023,1,1,1,3,0,0,1.389,8,2023-08-01
Haldirams Namkeen 200g,FMCG,55,75,0,83,211,38,2,0.82,0.95,Rainy,None,Central India,36.36,6225.0,1660.0,4565,8,2023,1,1,1,3,0,0,1.364,173,2023-08-01
Haldirams Mixture 400g,FMCG,110,148,0,43,296,28,3,1.65,0.8,Rainy,None,Central India,34.55,6364.0,1634.0,4730,8,2023,1,1,1,3,0,0,1.345,268,2023-08-01
Frooti 200ml,FMCG,12,15,0,248,87,100,4,0.18,0.88,Rainy,None,Central India,25.0,3720.0,744.0,2976,8,2023,1,1,1,3,0,0,1.25,-13,2023-08-01
Maaza 250ml,FMCG,18,22,0,147,232,80,5,0.27,0.92,Rainy,None,Central India,22.22,3234.0,588.0,2646,8,2023,1,1,1,3,0,0,1.222,152,2023-08-01
Thums Up 600ml,FMCG,38,45,0,183,135,72,3,0.57,0.92,Rainy,None,Central India,18.42,8235.0,1281.0,6954,8,2023,1,1,1,3,0,0,1.184,63,2023-08-01
Limca 600ml,FMCG,35,42,0,142,77,60,3,0.53,0.8,Rainy,None,Central India,20.0,5964.0,994.0,4970,8,2023,1,1,1,3,0,0,1.2,17,2023-08-01
Glucon-D 200g,FMCG,55,72,0,46,85,26,1,0.82,0.92,Rainy,None,Central India,30.91,3312.0,782.0,2530,8,2023,1,1,1,3,0,0,1.309,59,2023-08-01
ORS Sachets (5pc),FMCG,22,30,0,51,61,18,3,0.33,0.85,Rainy,None,Central India,36.36,1530.0,408.0,1122,8,2023,1,1,1,3,0,0,1.364,43,2023-08-01
Vim Bar 200g,FMCG,25,32,0,50,281,24,5,0.38,0.88,Rainy,None,Central India,28.0,1600.0,350.0,1250,8,2023,1,1,1,3,0,0,1.28,257,2023-08-01
Harpic 500ml,FMCG,75,98,0,29,216,14,2,1.12,0.85,Rainy,None,Central India,30.67,2842.0,667.0,2175,8,2023,1,1,1,3,0,0,1.307,202,2023-08-01
Dettol 250ml,FMCG,68,88,0,54,287,18,2,1.02,0.88,Rainy,None,Central India,29.41,4752.0,1080.0,3672,8,2023,1,1,1,3,0,0,1.294,269,2023-08-01
Hajmola 100 Tabs,FMCG,45,60,0,58,104,22,7,0.67,0.95,Rainy,None,Central India,33.33,3480.0,870.0,2610,8,2023,1,1,1,3,0,0,1.333,82,2023-08-01
Vicks 10g,FMCG,35,48,0,89,66,16,5,0.53,0.92,Rainy,None,Central India,37.14,4272.0,1157.0,3115,8,2023,1,1,1,3,0,0,1.371,50,2023-08-01
Eno Sachet (6pc),FMCG,28,38,0,39,287,20,2,0.42,0.95,Rainy,None,Central India,35.71,1482.0,390.0,1092,8,2023,1,1,1,3,0,0,1.357,267,2023-08-01
Diya Set 12pc,FMCG,38,65,0,8,278,10,2,0.57,0.8,Rainy,None,Central India,71.05,520.0,216.0,304,8,2023,1,1,1,3,0,0,1.711,268,2023-08-01
Gulal Colors 100g,FMCG,22,40,0,5,239,10,1,0.33,0.95,Rainy,None,Central India,81.82,200.0,90.0,110,8,2023,1,1,1,3,0,0,1.818,229,2023-08-01
Agarbatti Pack 20pc,FMCG,25,35,0,38,27,20,3,0.38,0.88,Rainy,None,Central India,40.0,1330.0,380.0,950,8,2023,1,1,1,3,0,0,1.4,7,2023-08-01
Camphor Tablets 25g,FMCG,28,40,0,31,265,14,2,0.42,0.75,Rainy,None,Central India,42.86,1240.0,372.0,868,8,2023,1,1,1,3,0,0,1.429,251,2023-08-01
Mosquito Coil (10pc),FMCG,32,45,0,225,31,22,2,0.48,0.92,Rainy,None,Central India,40.62,10125.0,2925.0,7200,8,2023,1,1,1,3,0,0,1.406,9,2023-08-01
All Out Refill,FMCG,88,115,0,80,177,16,3,1.32,0.8,Rainy,None,Central India,30.68,9200.0,2160.0,7040,8,2023,1,1,1,3,0,0,1.307,161,2023-08-01
Classmate Notebook 200pg,Stationery,48,65,0,79,279,32,3,0.72,0.92,Rainy,None,Central India,35.42,5135.0,1343.0,3792,8,2023,1,1,1,3,0,0,1.354,247,2023-08-01
Reynolds Pen (10pc),Stationery,35,50,0,101,150,38,1,0.53,0.88,Rainy,None,Central India,42.86,5050.0,1515.0,3535,8,2023,1,1,1,3,0,0,1.429,112,2023-08-01
Apsara Pencil (10pc),Stationery,15,22,0,60,173,28,4,0.22,0.92,Rainy,None,Central India,46.67,1320.0,420.0,900,8,2023,1,1,1,3,0,0,1.467,145,2023-08-01
Fevicol 50g,Stationery,20,28,0,38,284,18,3,0.3,0.92,Rainy,None,Central India,40.0,1064.0,304.0,760,8,2023,1,1,1,3,0,0,1.4,266,2023-08-01
Stapler Small,Stationery,45,65,0,22,153,10,2,0.67,0.88,Rainy,None,Central India,44.44,1430.0,440.0,990,8,2023,1,1,1,3,0,0,1.444,143,2023-08-01
Register A4 100pg,Stationery,35,50,0,28,232,12,7,0.53,0.8,Rainy,None,Central India,42.86,1400.0,420.0,980,8,2023,1,1,1,3,0,0,1.429,220,2023-08-01
Sketch Pens (12pc),Stationery,32,48,0,22,150,14,3,0.48,0.88,Rainy,None,Central India,50.0,1056.0,352.0,704,8,2023,1,1,1,3,0,0,1.5,136,2023-08-01
Scale 30cm,Stationery,8,12,0,28,175,16,7,0.12,0.8,Rainy,None,Central India,50.0,336.0,112.0,224,8,2023,1,1,1,3,0,0,1.5,159,2023-08-01
Eraser Apsara,Stationery,4,7,0,61,209,24,1,0.06,0.9,Rainy,None,Central India,75.0,427.0,183.0,244,8,2023,1,1,1,3,0,0,1.75,185,2023-08-01
Tape Roll,Stationery,18,28,0,34,94,12,1,0.27,0.95,Rainy,None,Central India,55.56,952.0,340.0,612,8,2023,1,1,1,3,0,0,1.556,82,2023-08-01
Eveready Battery AA 4pc,Electronics,55,75,0,43,195,18,7,0.82,0.92,Rainy,None,Central India,36.36,3225.0,860.0,2365,8,2023,1,1,1,3,0,0,1.364,177,2023-08-01
Eveready Battery D 2pc,Electronics,65,90,0,34,290,12,2,0.97,0.85,Rainy,None,Central India,38.46,3060.0,850.0,2210,8,2023,1,1,1,3,0,0,1.385,278,2023-08-01
CFL Bulb 9W Bajaj,Electronics,65,90,0,27,231,10,3,0.97,0.8,Rainy,None,Central India,38.46,2430.0,675.0,1755,8,2023,1,1,1,3,0,0,1.385,221,2023-08-01
LED Bulb 9W Philips,Electronics,95,130,0,36,175,12,5,1.43,0.95,Rainy,None,Central India,36.84,4680.0,1260.0,3420,8,2023,1,1,1,3,0,0,1.368,163,2023-08-01
Extension Cord 5m,Electronics,175,240,0,11,220,10,3,2.62,0.88,Rainy,None,Central India,37.14,2640.0,715.0,1925,8,2023,1,1,1,3,0,0,1.371,210,2023-08-01
Phone Charging Cable,Electronics,65,100,0,33,162,14,5,0.97,0.9,Rainy,None,Central India,53.85,3300.0,1155.0,2145,8,2023,1,1,1,3,0,0,1.538,148,2023-08-01
Earphones Basic,Electronics,85,140,0,22,246,10,1,1.27,0.9,Rainy,None,Central India,64.71,3080.0,1210.0,1870,8,2023,1,1,1,3,0,0,1.647,236,2023-08-01
Gamcha (Cotton Towel),Fashion,55,80,0,75,58,16,1,0.82,0.85,Rainy,None,Central India,45.45,6000.0,1875.0,4125,8,2023,1,1,1,3,0,0,1.455,42,2023-08-01
Socks Cotton (3 pair),Fashion,55,80,0,31,271,14,3,0.82,0.95,Rainy,None,Central India,45.45,2480.0,775.0,1705,8,2023,1,1,1,3,0,0,1.455,257,2023-08-01
Handkerchief 3pc,Fashion,30,45,0,32,270,12,2,0.45,0.95,Rainy,None,Central India,50.0,1440.0,480.0,960,8,2023,1,1,1,3,0,0,1.5,258,2023-08-01
Banyan Vest Cotton,Fashion,75,110,0,28,110,12,2,1.12,0.92,Rainy,None,Central India,46.67,3080.0,980.0,2100,8,2023,1,1,1,3,0,0,1.467,98,2023-08-01
Dupatta Plain,Fashion,95,150,0,23,209,10,2,1.43,0.85,Rainy,None,Central India,57.89,3450.0,1265.0,2185,8,2023,1,1,1,3,0,0,1.579,199,2023-08-01
Salwar Suit Cotton,Fashion,280,450,0,14,49,10,5,4.2,0.92,Rainy,None,Central India,60.71,6300.0,2380.0,3920,8,2023,1,1,1,3,0,0,1.607,39,2023-08-01
Kurta Men Cotton,Fashion,195,320,0,16,289,10,2,2.92,0.92,Rainy,None,Central India,64.1,5120.0,2000.0,3120,8,2023,1,1,1,3,0,0,1.641,279,2023-08-01
Urea Fertilizer 1kg,Agriculture,35,50,0,71,234,16,4,0.53,0.75,Rainy,None,Central India,42.86,3550.0,1065.0,2485,8,2023,1,1,1,3,0,0,1.429,218,2023-08-01
DAP Fertilizer 1kg,Agriculture,55,75,0,32,294,12,1,0.82,0.88,Rainy,None,Central India,36.36,2400.0,640.0,1760,8,2023,1,1,1,3,0,0,1.364,282,2023-08-01
Neem Pesticide 100ml,Agriculture,65,95,0,59,192,10,5,0.97,0.92,Rainy,None,Central India,46.15,5605.0,1770.0,3835,8,2023,1,1,1,3,0,0,1.462,182,2023-08-01
Garden Pump Sprayer 1L,Agriculture,145,210,0,24,140,10,3,2.17,0.85,Rainy,None,Central India,44.83,5040.0,1560.0,3480,8,2023,1,1,1,3,0,0,1.448,130,2023-08-01
Vegetable Seeds Packet,Agriculture,28,45,0,41,139,14,4,0.42,0.9,Rainy,None,Central India,60.71,1845.0,697.0,1148,8,2023,1,1,1,3,0,0,1.607,125,2023-08-01
Basmati Rice 5kg,Grocery,280,340,0,71,284,34,7,4.2,0.75,Autumn,None,Central India,21.43,24140.0,4260.0,19880,9,2023,1,4,1,3,0,0,1.214,250,2023-09-01
Atta Aashirvaad 10kg,Grocery,330,390,0,96,108,38,4,4.95,0.85,Autumn,None,Central India,18.18,37440.0,5760.0,31680,9,2023,1,4,1,3,0,0,1.182,70,2023-09-01
Toor Dal 1kg,Grocery,130,155,0,83,87,30,3,1.95,0.8,Autumn,None,Central India,19.23,12865.0,2075.0,10790,9,2023,1,4,1,3,0,0,1.192,57,2023-09-01
Chana Dal 1kg,Grocery,90,112,0,76,144,24,4,1.35,0.92,Autumn,None,Central India,24.44,8512.0,1672.0,6840,9,2023,1,4,1,3,0,0,1.244,120,2023-09-01
Mustard Oil 1L,Grocery,155,185,0,68,177,28,3,2.32,0.85,Autumn,None,Central India,19.35,12580.0,2040.0,10540,9,2023,1,4,1,3,0,0,1.194,149,2023-09-01
Refined Oil Soya 5L,Grocery,580,680,0,48,286,20,7,8.7,0.92,Autumn,None,Central India,17.24,32640.0,4800.0,27840,9,2023,1,4,1,3,0,0,1.172,266,2023-09-01
Sugar 1kg,Grocery,42,50,0,121,295,48,3,0.63,0.85,Autumn,None,Central India,19.05,6050.0,968.0,5082,9,2023,1,4,1,3,0,0,1.19,247,2023-09-01
Salt Tata 1kg,Grocery,18,22,0,108,191,36,1,0.27,0.9,Autumn,None,Central India,22.22,2376.0,432.0,1944,9,2023,1,4,1,3,0,0,1.222,155,2023-09-01
Poha 500g,Grocery,28,36,0,64,235,22,7,0.42,0.75,Autumn,None,Central India,28.57,2304.0,512.0,1792,9,2023,1,4,1,3,0,0,1.286,213,2023-09-01
Maida 1kg,Grocery,32,40,0,49,27,18,3,0.48,0.95,Autumn,None,Central India,25.0,1960.0,392.0,1568,9,2023,1,4,1,3,0,0,1.25,9,2023-09-01
Besan 500g,Grocery,38,48,0,26,95,16,4,0.57,0.95,Autumn,None,Central India,26.32,1248.0,260.0,988,9,2023,1,4,1,3,0,0,1.263,79,2023-09-01
Rajma 500g,Grocery,65,82,0,30,34,14,1,0.97,0.85,Autumn,None,Central India,26.15,2460.0,510.0,1950,9,2023,1,4,1,3,0,0,1.262,20,2023-09-01
Haldi Powder 100g,Grocery,28,38,0,48,251,20,3,0.42,0.85,Autumn,None,Central India,35.71,1824.0,480.0,1344,9,2023,1,4,1,3,0,0,1.357,231,2023-09-01
Red Chilli Powder 100g,Grocery,30,42,0,56,57,19,3,0.45,0.75,Autumn,None,Central India,40.0,2352.0,672.0,1680,9,2023,1,4,1,3,0,0,1.4,38,2023-09-01
Coriander Powder 100g,Grocery,22,32,0,36,47,18,3,0.33,0.92,Autumn,None,Central India,45.45,1152.0,360.0,792,9,2023,1,4,1,3,0,0,1.455,29,2023-09-01
Tea Brooke Bond 500g,Grocery,175,215,0,91,95,32,3,2.62,0.85,Autumn,None,Central India,22.86,19565.0,3640.0,15925,9,2023,1,4,1,3,0,0,1.229,63,2023-09-01
Tea Tata Gold 250g,Grocery,105,130,0,69,181,26,2,1.57,0.95,Autumn,None,Central India,23.81,8970.0,1725.0,7245,9,2023,1,4,1,3,0,0,1.238,155,2023-09-01
Dry Coconut 200g,Grocery,95,125,0,61,91,12,5,1.43,0.92,Autumn,Navratri,Central India,31.58,7625.0,1830.0,5795,9,2023,1,4,1,3,0,1,1.316,79,2023-09-01
Saunf 100g,Grocery,22,30,0,34,80,14,3,0.33,0.92,Autumn,None,Central India,36.36,1020.0,272.0,748,9,2023,1,4,1,3,0,0,1.364,66,2023-09-01
Lifebuoy Soap 100g,FMCG,28,36,0,87,237,36,2,0.42,0.85,Autumn,None,Central India,28.57,3132.0,696.0,2436,9,2023,1,4,1,3,0,0,1.286,201,2023-09-01
Lux Soap 75g,FMCG,32,42,0,67,161,28,2,0.48,0.9,Autumn,None,Central India,31.25,2814.0,670.0,2144,9,2023,1,4,1,3,0,0,1.312,133,2023-09-01
Colgate 200g,FMCG,82,100,0,40,196,26,3,1.23,0.9,Autumn,None,Central India,21.95,4000.0,720.0,3280,9,2023,1,4,1,3,0,0,1.22,170,2023-09-01
Pepsodent 200g,FMCG,75,92,0,51,264,22,1,1.12,0.92,Autumn,None,Central India,22.67,4692.0,867.0,3825,9,2023,1,4,1,3,0,0,1.227,242,2023-09-01
Clinic Plus Shampoo 80ml,FMCG,55,72,0,43,125,20,2,0.82,0.92,Autumn,None,Central India,30.91,3096.0,731.0,2365,9,2023,1,4,1,3,0,0,1.309,105,2023-09-01
